Place,StateCode,County
springdale_township_(lincoln_cnty),sd,lincoln
springdale_township_(roberts_cnty),sd,roberts
springfield,sd,bon_homme
st._charles,sd,gregory
st._francis,sd,todd
st._lawrence_town,sd,hand
st._lawrence_township,sd,hand
st._onge,sd,lawrence
st._onge_township,sd,lawrence
star,sd,clay
star_prairie,sd,tripp
star_valley,sd,gregory
starr,sd,hutchinson
stena,sd,marshall
sterling,sd,brookings
stewart,sd,tripp
stickney,sd,aurora
stockholm_town,sd,grant
stockholm_township,sd,grant
strandburg,sd,grant
stratford,sd,brown
strool,sd,perkins
sturgis,sd,meade
sully,sd,tripp
summerset,sd,meade
summit,sd,roberts
summit_township_(lake_cnty),sd,lake
summit_township_(roberts_cnty),sd,roberts
sumner,sd,spink
sun_prairie,sd,mccook
surprise_valley,sd,mellette
susquehanna,sd,hutchinson
sverdrup,sd,minnehaha
swan_lake,sd,turner
sweet,sd,hutchinson
tabor,sd,bon_homme
tamworth,sd,faulk
taopi,sd,minnehaha
taylor,sd,hanson
tea,sd,lincoln
tetonka,sd,spink
theresa,sd,beadle
thorp,sd,clark
three_rivers,sd,spink
timber_lake,sd,dewey
tobin,sd,davison
tolstoy,sd,potter
toronto,sd,deuel
torrey_lake,sd,brule
trent,sd,moody
trenton,sd,brookings
tripp,sd,hutchinson
troy_township_(day_cnty),sd,day
troy_township_(grant_cnty),sd,grant
truro,sd,aurora
tulare_town,sd,spink
tulare_township,sd,spink
turkey_valley,sd,yankton
turner,sd,turner
turton_town,sd,spink
turton_township,sd,spink
twin_brooks_town,sd,grant
twin_brooks_township,sd,grant
twin_lake,sd,sanborn
two_strike,sd,todd
tyndall,sd,bon_homme
union_township_(brule_cnty),sd,brule
union_township_(butte_cnty),sd,butte
union_township_(davison_cnty),sd,davison
union_township_(day_cnty),sd,day
union_township_(edmunds_cnty),sd,edmunds
union_township_(faulk_cnty),sd,faulk
union_township_(mccook_cnty),sd,mccook
union_township_(moody_cnty),sd,moody
union_township_(sanborn_cnty),sd,sanborn
union_township_(spink_cnty),sd,spink
utica_town,sd,yankton
utica_township,sd,yankton
vail,sd,perkins
vale,sd,butte
vale_township,sd,butte
valley_springs,sd,minnehaha
valley_springs_township,sd,minnehaha
valley_township_(beadle_cnty),sd,beadle
valley_township_(day_cnty),sd,day
valley_township_(douglas_cnty),sd,douglas
valley_township_(hutchinson_cnty),sd,hutchinson
valley_township_(tripp_cnty),sd,tripp
veblen,sd,marshall
veblen_township,sd,marshall
verdon,sd,brown
vermillion,sd,clay
vermillion_township_(clay_cnty),sd,clay
vermillion_township_(miner_cnty),sd,miner
vermont,sd,edmunds
vernon_township_(beadle_cnty),sd,beadle
vernon_township_(grant_cnty),sd,grant
viborg,sd,turner
victor_township_(marshall_cnty),sd,marshall
victor_township_(roberts_cnty),sd,roberts
vienna,sd,clark
viking,sd,perkins
vilas,sd,miner
viola,sd,jerauld
virgil_town,sd,beadle
virgil_township,sd,jones
virginia,sd,union
vivian,sd,lyman
vivian_township,sd,lyman
volga,sd,brookings
volga_township,sd,brookings
volin_town,sd,yankton
volin_township,sd,yankton
vrooman,sd,perkins
wachter,sd,mcpherson
wacker,sd,mcpherson
wagner,sd,charles_mix
wahehe,sd,charles_mix
wakonda,sd,clay
wakpala,sd,corson
waldro,sd,brule
wall_lake,sd,minnehaha
wall_town,sd,pennington
wall_township,sd,jackson
wallace,sd,codington
walnut_grove,sd,douglas
walshtown,sd,yankton
wanblee,sd,jackson
ward_town,sd,moody
ward_township,sd,moody
warner_town,sd,brown
warner_township,sd,brown
warren_township_(clark_cnty),sd,clark
warren_township_(sanborn_cnty),sd,sanborn
washington_township_(aurora_cnty),sd,aurora
washington_township_(clark_cnty),sd,clark
washington_township_(douglas_cnty),sd,douglas
wasta_town,sd,pennington
wasta_township,sd,pennington
watauga,sd,corson
watertown,sd,codington
waubay,sd,day
waubay_township,sd,day
waverly,sd,codington
waverly_township_(codington_cnty),sd,codington
waverly_township_(marshall_cnty),sd,marshall
wayne_township_(hanson_cnty),sd,hanson
wayne_township_(lake_cnty),sd,lake
wayne_township_(minnehaha_cnty),sd,minnehaha
weber,sd,mcpherson
webster,sd,day
webster_township,sd,day
wellington,sd,minnehaha
wells,sd,perkins
wentworth_township,sd,lake
wentworth_village,sd,lake
wesley,sd,faulk
wessington,sd,beadle
wessington_springs,sd,jerauld
wessington_springs_township,sd,jerauld
wessington_township,sd,beadle
west_hanson,sd,brown
west_point,sd,brule
west_rondell,sd,brown
weston,sd,marshall
westport_town,sd,brown
westport_township,sd,brown
weta,sd,jackson
wetonka,sd,mcpherson
wheatland,sd,day
wheaton,sd,hand
white,sd,brookings
white_butte,sd,perkins
white_horse,sd,todd
white_lake,sd,aurora
white_lake_township,sd,aurora
white_river,sd,mellette
white_rock_town,sd,roberts
white_rock_township,sd,roberts
white_swan,sd,charles_mix
white_township,sd,marshall
whitehorse,sd,dewey
whiteside,sd,beadle
whitewood,sd,lawrence
whitewood_township,sd,kingsbury
wilbur,sd,brule
williams_creek,sd,jones
willow_creek,sd,tripp
willow_lake,sd,clark
willow_lake_township,sd,brule
wilmot,sd,roberts
wilson_township_(perkins_cnty),sd,perkins
wilson_township_(tripp_cnty),sd,tripp
winfred,sd,lake
winfred_township,sd,lake
winner,sd,tripp
winsor,sd,brookings
wismer,sd,marshall
wittenberg,sd,hutchinson
wolf_creek,sd,hutchinson
wolsey_town,sd,beadle
wolsey_township,sd,beadle
wood,sd,mellette
woodland,sd,clark
woonsocket,sd,sanborn
woonsocket_township,sd,sanborn
worthen,sd,hanson
worthing,sd,lincoln
wounded_knee,sd,shannon
wright,sd,tripp
yale,sd,beadle
yankton,sd,yankton
york_township_(day_cnty),sd,day
york_township_(hand_cnty),sd,hand
zell,sd,faulk
adams,tn,robertson
adamsville,tn,mcnairy
alamo,tn,crockett
alcoa,tn,blount
alexandria,tn,dekalb
algood,tn,putnam
allardt,tn,fentress
altamont,tn,grundy
andersonville,tn,anderson
apison,tn,hamilton
ardmore,tn,giles
arlington,tn,shelby
ashland_city,tn,cheatham
athens,tn,mcminn
atoka,tn,tipton
atwood,tn,carroll
auburntown,tn,cannon
baileyton,tn,greene
baneberry,tn,jefferson
banner_hill,tn,unicoi
bartlett,tn,shelby
baxter,tn,putnam
bean_station,tn,grainger
beersheba_springs,tn,grundy
bell_buckle,tn,bedford
belle_meade,tn,davidson
bells,tn,crockett
benton,tn,polk
berry_hill,tn,davidson
bethel_springs,tn,mcnairy
bethpage,tn,sumner
big_sandy,tn,benton
blaine,tn,grainger
bloomingdale,tn,sullivan
blountville,tn,sullivan
bluff_city,tn,sullivan
bolivar,tn,hardeman
bon_aqua_junction,tn,hickman
bowman,tn,cumberland
braden,tn,fayette
bradford,tn,gibson
bransford,tn,sumner
brentwood,tn,williamson
brighton,tn,tipton
bristol,tn,sullivan
brownsville,tn,haywood
bruceton,tn,carroll
bulls_gap,tn,hawkins
burlison,tn,tipton
burns,tn,dickson
byrdstown,tn,pickett
calhoun,tn,mcminn
camden,tn,benton
carthage,tn,smith
caryville,tn,campbell
castalian_springs,tn,sumner
cedar_hill,tn,robertson
celina,tn,clay
centertown,tn,warren
centerville,tn,hickman
central,tn,carter
chapel_hill,tn,marshall
charleston,tn,bradley
charlotte,tn,dickson
chattanooga,tn,hamilton
chesterfield,tn,henderson
christiana,tn,rutherford
church_hill,tn,hawkins
clarkrange,tn,fentress
clarksburg,tn,carroll
clarksville,tn,montgomery
cleveland,tn,bradley
clifton,tn,wayne
clinton,tn,anderson
coalfield,tn,morgan
coalmont,tn,grundy
collegedale,tn,hamilton
collierville,tn,shelby
collinwood,tn,wayne
colonial_heights,tn,sullivan
columbia,tn,maury
cookeville,tn,putnam
coopertown,tn,robertson
copperhill,tn,polk
cornersville,tn,marshall
cottage_grove,tn,henry
cottontown,tn,sumner
covington,tn,tipton
cowan,tn,franklin
crab_orchard,tn,cumberland
cross_plains,tn,robertson
crossville,tn,cumberland
crump,tn,hardin
cumberland_city,tn,stewart
cumberland_gap,tn,claiborne
dandridge,tn,jefferson
darden,tn,henderson
dayton,tn,rhea
decatur,tn,meigs
decaturville,tn,decatur
decherd,tn,franklin
dickson,tn,dickson
dodson_branch,tn,jackson
dover,tn,stewart
dowelltown,tn,dekalb
doyle,tn,white
dresden,tn,weakley
ducktown,tn,polk
dunlap,tn,sequatchie
dyer,tn,gibson
dyersburg,tn,dyer
eagleton_village,tn,blount
eagleville,tn,rutherford
east_cleveland,tn,bradley
east_ridge,tn,hamilton
eastview,tn,mcnairy
elgin,tn,scott
elizabethton,tn,carter
elkton,tn,giles
englewood,tn,mcminn
enville,tn,chester
erin,tn,houston
erwin,tn,unicoi
estill_springs,tn,franklin
ethridge,tn,lawrence
etowah,tn,mcminn
eva,tn,benton
fairfield,tn,sumner
fairfield_glade,tn,cumberland
fairgarden,tn,sevier
fairmount,tn,hamilton
fairview,tn,williamson
fall_branch,tn,washington
falling_water,tn,hamilton
farragut,tn,knox
fayetteville,tn,lincoln
fincastle,tn,campbell
finger,tn,mcnairy
flat_top_mountain,tn,hamilton
flintville,tn,lincoln
forest_hills,tn,davidson
franklin,tn,williamson
friendship,tn,crockett
friendsville,tn,blount
gadsden,tn,crockett
gainesboro,tn,jackson
gallatin,tn,sumner
gallaway,tn,fayette
garland,tn,tipton
gates,tn,lauderdale
gatlinburg,tn,sevier
germantown,tn,shelby
gibson,tn,gibson
gilt_edge,tn,tipton
gleason,tn,weakley
goodlettsville,tn,davidson
gordonsville,tn,smith
graball,tn,sumner
grand_junction,tn,hardeman
gray,tn,washington
graysville,tn,rhea
green_hill,tn,wilson
greenback,tn,loudon
greenbrier,tn,robertson
greeneville,tn,greene
greenfield,tn,weakley
grimsley,tn,fentress
gruetli-laager,tn,grundy
guys,tn,mcnairy
halls,tn,lauderdale
harriman,tn,roane
harrison,tn,hamilton
harrogate,tn,claiborne
hartsville-trousdale,tn,trousdale
helenwood,tn,scott
henderson,tn,chester
hendersonville,tn,sumner
henning,tn,lauderdale
henry,tn,henry
hickory_valley,tn,hardeman
hillsboro,tn,coffee
hohenwald,tn,lewis
hollow_rock,tn,carroll
hopewell,tn,bradley
hornbeak,tn,obion
hornsby,tn,hardeman
humboldt,tn,gibson
hunter,tn,carter
huntingdon,tn,carroll
huntland,tn,franklin
huntsville,tn,scott
iron_city,tn,lawrence
jacksboro,tn,campbell
jackson,tn,madison
jamestown,tn,fentress
jasper,tn,marion
jefferson_city,tn,jefferson
jellico,tn,campbell
johnson_city,tn,washington
jonesborough,tn,washington
kenton,tn,gibson
kimball,tn,marion
kingsport,tn,sullivan
kingston,tn,roane
kingston_springs,tn,cheatham
knoxville,tn,knox
la_follette,tn,campbell
la_grange,tn,fayette
la_vergne,tn,rutherford
lafayette,tn,macon
lake_city,tn,anderson
lake_tansi,tn,cumberland
lakeland,tn,shelby
lakesite,tn,hamilton
lakewood_park,tn,coffee
lawrenceburg,tn,lawrence
lebanon,tn,wilson
lenoir_city,tn,loudon
lewisburg,tn,marshall
lexington,tn,henderson
liberty,tn,dekalb
linden,tn,perry
livingston,tn,overton
lobelville,tn,perry
lone_oak,tn,sequatchie
lookout_mountain,tn,hamilton
loretto,tn,lawrence
loudon,tn,loudon
louisville,tn,blount
luttrell,tn,union
lyles,tn,hickman
lynchburg_(moore_cnty),tn,moore
lynnville,tn,giles
madisonville,tn,monroe
manchester,tn,coffee
martin,tn,weakley
maryville,tn,blount
mascot,tn,knox
mason,tn,tipton
maury_city,tn,crockett
maynardville,tn,union
mcewen,tn,humphreys
mckenzie,tn,carroll
mclemoresville,tn,carroll
mcminnville,tn,warren
medina,tn,gibson
medon,tn,madison
memphis,tn,shelby
michie,tn,mcnairy
middle_valley,tn,hamilton
middleton,tn,hardeman
midtown,tn,roane
milan,tn,gibson
milledgeville,tn,mcnairy
millersville,tn,sumner
millington,tn,shelby
minor_hill,tn,giles
mitchellville,tn,sumner
monteagle,tn,grundy
monterey,tn,putnam
mooresburg,tn,hawkins
morrison,tn,warren
morristown,tn,hamblen
moscow,tn,fayette
mosheim,tn,greene
mount_carmel,tn,hawkins
mount_juliet,tn,wilson
mount_pleasant,tn,maury
mountain_city,tn,johnson
mowbray_mountain,tn,hamilton
munford,tn,tipton
murfreesboro,tn,rutherford
nashville-davidson,tn,davidson
new_deal,tn,sumner
new_hope,tn,marion
new_johnsonville,tn,humphreys
new_market,tn,jefferson
new_tazewell,tn,claiborne
new_union,tn,coffee
newbern,tn,dyer
newport,tn,cocke
niota,tn,mcminn
nolensville,tn,williamson
normandy,tn,bedford
norris,tn,anderson
oak_grove_(sumner_cnty),tn,sumner
oak_grove_(washington_cnty),tn,washington
oak_hill,tn,davidson
oak_ridge,tn,anderson
oakdale,tn,morgan
oakland,tn,fayette
obion,tn,obion
oliver_springs,tn,anderson
olivet,tn,hardin
oneida,tn,scott
ooltewah,tn,hamilton
orlinda,tn,robertson
orme,tn,marion
palmer,tn,grundy
paris,tn,henry
park_city,tn,lincoln
parker's_crossroads,tn,henderson
parrottsville,tn,cocke
parsons,tn,decatur
pegram,tn,cheatham
pelham,tn,grundy
petersburg,tn,lincoln
petros,tn,morgan
philadelphia,tn,loudon
pigeon_forge,tn,sevier
pikeville,tn,bledsoe
pine_crest,tn,carter
piperton,tn,fayette
pittman_center,tn,sevier
plainview,tn,union
pleasant_hill,tn,cumberland
pleasant_view,tn,cheatham
portland,tn,sumner
powells_crossroads,tn,marion
pulaski,tn,giles
puryear,tn,henry
ramer,tn,mcnairy
red_bank,tn,hamilton
red_boiling_springs,tn,macon
riceville,tn,mcminn
ridgely,tn,lake
ridgeside,tn,hamilton
ridgetop,tn,robertson
ripley,tn,lauderdale
rives,tn,obion
roan_mountain,tn,carter
robbins,tn,scott
rockford,tn,blount
rockwood,tn,roane
rogersville,tn,hawkins
rossville,tn,fayette
rural_hill,tn,wilson
rutherford,tn,gibson
rutledge,tn,grainger
sale_creek,tn,hamilton
saltillo,tn,hardin
samburg,tn,obion
sardis,tn,henderson
saulsbury,tn,hardeman
savannah,tn,hardin
scotts_hill,tn,henderson
selmer,tn,mcnairy
sevierville,tn,sevier
sewanee,tn,franklin
seymour,tn,sevier
shackle_island,tn,sumner
sharon,tn,weakley
shelbyville,tn,bedford
signal_mountain,tn,hamilton
silerton,tn,hardeman
slayden,tn,dickson
smithville,tn,dekalb
smyrna,tn,rutherford
sneedville,tn,hancock
soddy-daisy,tn,hamilton
somerville,tn,fayette
south_carthage,tn,smith
south_cleveland,tn,bradley
south_fulton,tn,obion
south_pittsburg,tn,marion
sparta,tn,white
spencer,tn,van_buren
spring_city,tn,rhea
spring_hill,tn,williamson
springfield,tn,robertson
spurgeon,tn,washington
st._joseph,tn,lawrence
stanton,tn,haywood
stantonville,tn,mcnairy
summertown,tn,lawrence
sunbright,tn,morgan
surgoinsville,tn,hawkins
sweetwater,tn,monroe
tazewell,tn,claiborne
telford,tn,washington
tellico_plains,tn,monroe
tellico_village,tn,loudon
tennessee_ridge,tn,houston
thompson's_station,tn,williamson
three_way,tn,madison
tiptonville,tn,lake
toone,tn,hardeman
townsend,tn,blount
tracy_city,tn,grundy
trenton,tn,gibson
trezevant,tn,carroll
trimble,tn,dyer
troy,tn,obion
tullahoma,tn,coffee
tusculum,tn,greene
unicoi,tn,unicoi
union_city,tn,obion
unionville,tn,bedford
vanleer,tn,dickson
viola,tn,warren
vonore,tn,monroe
walden,tn,hamilton
walland,tn,blount
walnut_grove_(hardin_cnty),tn,hardin
walnut_grove_(sumner_cnty),tn,sumner
walnut_hill,tn,sullivan
walterhill,tn,rutherford
wartburg,tn,morgan
wartrace,tn,bedford
watauga,tn,carter
watertown,tn,wilson
waverly,tn,humphreys
waynesboro,tn,wayne
westmoreland,tn,sumner
white_bluff,tn,dickson
white_house,tn,sumner
white_pine,tn,jefferson
whiteville,tn,hardeman
whitwell,tn,marion
wildwood,tn,blount
wildwood_lake,tn,bradley
williston,tn,fayette
winchester,tn,franklin
winfield,tn,scott
woodbury,tn,cannon
woodland_mills,tn,obion
wrigley,tn,hickman
yorkville,tn,gibson
abbott,tx,hill
abernathy,tx,hale
abilene,tx,taylor
abram,tx,hidalgo
ackerly,tx,dawson
addison,tx,dallas
adrian,tx,oldham
agua_dulce,tx,nueces
aguilares,tx,webb
airport_heights,tx,starr
airport_road_addition,tx,brooks
alamo,tx,hidalgo
alamo_heights,tx,bexar
alba,tx,wood
albany,tx,shackelford
aldine,tx,harris
aledo,tx,parker
alfred,tx,jim_wells
alice,tx,jim_wells
alice_acres,tx,jim_wells
allen,tx,collin
alma,tx,ellis
alpine,tx,brewster
alto,tx,cherokee
alto_bonito_heights,tx,starr
alton,tx,hidalgo
alvarado,tx,johnson
alvin,tx,brazoria
alvord,tx,wise
amada_acres,tx,starr
amargosa,tx,jim_wells
amarillo,tx,potter
amaya,tx,zavala
ames,tx,liberty
amherst,tx,lamb
amistad,tx,val_verde
anahuac,tx,chambers
anderson,tx,grimes
andrews,tx,andrews
angleton,tx,brazoria
angus,tx,navarro
anna,tx,collin
annetta,tx,parker
annetta_north,tx,parker
annetta_south,tx,parker
annona,tx,red_river
anson,tx,jones
anthony,tx,el_paso
anton,tx,hockley
appleby,tx,nacogdoches
aquilla,tx,hill
aransas_pass,tx,san_patricio
archer_city,tx,archer
arcola,tx,fort_bend
argyle,tx,denton
arlington,tx,tarrant
arp,tx,smith
arroyo_colorado_estates,tx,cameron
arroyo_gardens,tx,cameron
asherton,tx,dimmit
aspermont,tx,stonewall
atascocita,tx,harris
athens,tx,henderson
atlanta,tx,cass
aubrey,tx,denton
aurora,tx,wise
austin,tx,travis
austwell,tx,refugio
avery,tx,red_river
avinger,tx,cass
azle,tx,tarrant
b_and_e,tx,starr
bacliff,tx,galveston
bailey,tx,fannin
bailey's_prairie,tx,brazoria
baird,tx,callahan
balch_springs,tx,dallas
balcones_heights,tx,bexar
ballinger,tx,runnels
balmorhea,tx,reeves
bandera,tx,bandera
bangs,tx,brown
banquete,tx,nueces
bardwell,tx,ellis
barrera,tx,starr
barrett,tx,harris
barry,tx,navarro
barstow,tx,ward
bartlett,tx,williamson
barton_creek,tx,travis
bartonville,tx,denton
bastrop,tx,bastrop
batesville,tx,zavala
bay_city,tx,matagorda
bayou_vista,tx,galveston
bayside,tx,refugio
baytown,tx,harris
bayview,tx,cameron
beach_city,tx,chambers
bear_creek,tx,hays
beasley,tx,fort_bend
beaumont,tx,jefferson
beckville,tx,panola
bedford,tx,tarrant
bedias,tx,grimes
bee_cave,tx,travis
beeville,tx,bee
bellaire,tx,harris
bellevue,tx,clay
bellmead,tx,mclennan
bells,tx,grayson
bellville,tx,austin
belton,tx,bell
benavides,tx,duval
benbrook,tx,tarrant
benjamin,tx,knox
berryville,tx,henderson
bertram,tx,burnet
beverly_hills,tx,mclennan
bevil_oaks,tx,jefferson
big_lake,tx,reagan
big_sandy,tx,upshur
big_spring,tx,howard
big_thicket_lake_estates,tx,liberty
big_wells,tx,dimmit
bigfoot,tx,frio
bishop,tx,nueces
bishop_hills,tx,potter
bixby,tx,cameron
blackwell,tx,nolan
blanco,tx,blanco
blanket,tx,brown
blessing,tx,matagorda
bloomburg,tx,cass
blooming_grove,tx,navarro
bloomington,tx,victoria
blossom,tx,lamar
blue_berry_hill,tx,bee
blue_mound,tx,tarrant
blue_ridge,tx,collin
bluetown,tx,cameron
blum,tx,hill
boerne,tx,kendall
bogata,tx,red_river
boling,tx,wharton
bolivar_peninsula,tx,galveston
bonanza_hills,tx,webb
bonham,tx,fannin
bonney,tx,brazoria
booker,tx,lipscomb
borger,tx,hutchinson
botines,tx,webb
bovina,tx,parmer
bowie,tx,montague
box_canyon,tx,val_verde
boyd,tx,wise
boys_ranch,tx,oldham
brackettville,tx,kinney
brady,tx,mcculloch
brazoria,tx,brazoria
brazos_bend,tx,hood
brazos_country,tx,austin
breckenridge,tx,stephens
bremond,tx,robertson
brenham,tx,washington
briar,tx,tarrant
briarcliff,tx,travis
briaroaks,tx,johnson
bridge_city,tx,orange
bridgeport,tx,wise
bristol,tx,ellis
broaddus,tx,san_augustine
bronte,tx,coke
brookshire,tx,waller
brookside_village,tx,brazoria
browndell,tx,jasper
brownfield,tx,terry
brownsboro,tx,henderson
brownsville,tx,cameron
brownwood,tx,brown
bruceville-eddy,tx,mclennan
bruni,tx,webb
brushy_creek,tx,williamson
bryan,tx,brazos
bryson,tx,jack
buchanan_dam,tx,llano
buchanan_lake_village,tx,llano
buckholts,tx,milam
buda,tx,hays
buena_vista,tx,starr
buffalo,tx,leon
buffalo_gap,tx,taylor
buffalo_springs,tx,lubbock
bullard,tx,smith
bulverde,tx,comal
buna,tx,jasper
bunker_hill_village,tx,harris
burkburnett,tx,wichita
burke,tx,angelina
burleson,tx,johnson
burnet,tx,burnet
burton,tx,washington
butterfield,tx,el_paso
byers,tx,clay
bynum,tx,hill
cactus,tx,moore
caddo_mills,tx,hunt
caldwell,tx,burleson
callender_lake,tx,van_zandt
callisburg,tx,cooke
calvert,tx,robertson
camargito,tx,starr
cameron,tx,milam
cameron_park,tx,cameron
camp_swift,tx,bastrop
camp_wood,tx,real
campbell,tx,hunt
campo_verde,tx,starr
canadian,tx,hemphill
caney_city,tx,henderson
canton,tx,van_zandt
cantu_addition,tx,brooks
canutillo,tx,el_paso
canyon,tx,randall
canyon_creek,tx,hood
canyon_lake,tx,comal
cape_royale,tx,san_jacinto
carbon,tx,eastland
carl's_corner,tx,hill
carlsbad,tx,tom_green
carmine,tx,fayette
carrizo_hill,tx,dimmit
carrizo_springs,tx,dimmit
carrollton,tx,denton
carthage,tx,panola
casa_blanca,tx,starr
casas,tx,starr
cashion_community,tx,wichita
castle_hills,tx,bexar
castroville,tx,medina
catarina,tx,dimmit
cedar_hill,tx,dallas
cedar_park,tx,williamson
cedar_point,tx,polk
celeste,tx,hunt
celina,tx,collin
center,tx,shelby
centerville,tx,leon
central_gardens,tx,jefferson
cesar_chavez,tx,hidalgo
chandler,tx,henderson
channelview,tx,harris
channing,tx,hartley
chaparrito,tx,starr
chapeno,tx,starr
charlotte,tx,atascosa
chester,tx,tyler
chico,tx,wise
childress,tx,childress
chillicothe,tx,hardeman
chilton,tx,falls
china,tx,jefferson
china_grove,tx,bexar
china_spring,tx,mclennan
chireno,tx,nacogdoches
christine,tx,atascosa
christoval,tx,tom_green
chula_vista_(cameron_cnty),tx,cameron
chula_vista_(maverick_cnty),tx,maverick
chula_vista_(zavala_cnty),tx,zavala
cibolo,tx,guadalupe
cienegas_terrace,tx,val_verde
cinco_ranch,tx,fort_bend
circle_d-kc_estates,tx,bastrop
cisco,tx,eastland
citrus_city,tx,hidalgo
clarendon,tx,donley
clarksville,tx,red_river
clarksville_city,tx,gregg
claude,tx,armstrong
clear_lake_shores,tx,galveston
cleburne,tx,johnson
cleveland,tx,liberty
clifton,tx,bosque
clint,tx,el_paso
cloverleaf,tx,harris
clute,tx,brazoria
clyde,tx,callahan
coahoma,tx,howard
cockrell_hill,tx,dallas
coffee_city,tx,henderson
coldspring,tx,san_jacinto
coleman,tx,coleman
college_station,tx,brazos
colleyville,tx,tarrant
collinsville,tx,grayson
colmesneil,tx,tyler
colorado_acres,tx,webb
colorado_city,tx,mitchell
columbus,tx,colorado
comanche,tx,comanche
combes,tx,cameron
combine,tx,kaufman
comfort,tx,kendall
commerce,tx,hunt
como,tx,hopkins
concepcion,tx,duval
conroe,tx,montgomery
converse,tx,bexar
cool,tx,parker
coolidge,tx,limestone
cooper,tx,delta
coppell,tx,dallas
copper_canyon,tx,denton
copperas_cove,tx,coryell
corinth,tx,denton
corpus_christi,tx,nueces
corral_city,tx,denton
corrigan,tx,polk
corsicana,tx,navarro
cottonwood,tx,kaufman
cottonwood_shores,tx,burnet
cotulla,tx,la_salle
country_acres,tx,san_patricio
cove,tx,chambers
covington,tx,hill
coyanosa,tx,pecos
coyote_acres,tx,jim_wells
coyote_flats,tx,johnson
crandall,tx,kaufman
crane,tx,crane
cranfills_gap,tx,bosque
crawford,tx,mclennan
creedmoor,tx,travis
cresson,tx,parker
crockett,tx,houston
crosby,tx,harris
crosbyton,tx,crosby
cross_mountain,tx,bexar
cross_plains,tx,callahan
cross_roads,tx,denton
cross_timber,tx,johnson
crowell,tx,foard
crowley,tx,tarrant
crystal_city,tx,zavala
cuero,tx,dewitt
cumby,tx,hopkins
cumings,tx,fort_bend
cuney,tx,cherokee
cushing,tx,nacogdoches
cut_and_shoot,tx,montgomery
daingerfield,tx,morris
daisetta,tx,liberty
dalhart,tx,dallam
dallas,tx,dallas
dalworthington_gardens,tx,tarrant
damon,tx,brazoria
danbury,tx,brazoria
darrouzett,tx,lipscomb
dawson,tx,navarro
dayton,tx,liberty
dayton_lakes,tx,liberty
de_kalb,tx,bowie
de_leon,tx,comanche
dean,tx,clay
decatur,tx,wise
decordova,tx,hood
deer_park,tx,harris
del_mar_heights,tx,cameron
del_rio,tx,val_verde
del_sol,tx,san_patricio
dell_city,tx,hudspeth
delmita,tx,starr
denison,tx,grayson
denton,tx,denton
denver_city,tx,yoakum
deport,tx,lamar
desoto,tx,dallas
detroit,tx,red_river
devers,tx,liberty
devine,tx,medina
deweyville,tx,newton
d'hanis,tx,medina
diboll,tx,angelina
dickens,tx,dickens
dickinson,tx,galveston
dilley,tx,frio
dimmitt,tx,castro
dish,tx,denton
dodd_city,tx,fannin
dodson,tx,collingsworth
doffing,tx,hidalgo
domino,tx,cass
donna,tx,hidalgo
doolittle,tx,hidalgo
dorchester,tx,grayson
double_oak,tx,denton
douglassville,tx,cass
driftwood,tx,hays
dripping_springs,tx,hays
driscoll,tx,nueces
dublin,tx,erath
dumas,tx,moore
duncanville,tx,dallas
eagle_lake,tx,colorado
eagle_pass,tx,maverick
early,tx,brown
earth,tx,lamb
east_alto_bonito,tx,starr
east_bernard,tx,wharton
east_mountain,tx,upshur
east_tawakoni,tx,rains
eastland,tx,eastland
easton,tx,gregg
ector,tx,fannin
edcouch,tx,hidalgo
eden,tx,concho
edgecliff_village,tx,tarrant
edgewater_estates,tx,san_patricio
edgewood,tx,van_zandt
edinburg,tx,hidalgo
edmonson,tx,hale
edna,tx,jackson
edom,tx,van_zandt
edroy,tx,san_patricio
eidson_road,tx,maverick
el_brazil,tx,starr
el_camino_angosto,tx,cameron
el_campo,tx,wharton
el_castillo,tx,starr
el_cenizo,tx,webb
el_cenizo_cdp,tx,starr
el_chaparral,tx,starr
el_indio,tx,maverick
el_lago,tx,harris
el_paso,tx,el_paso
el_quiote,tx,starr
el_rancho_vela,tx,starr
el_refugio,tx,starr
el_socio,tx,starr
elbert,tx,throckmorton
eldorado,tx,schleicher
electra,tx,wichita
elgin,tx,bastrop
elias-fela_solis,tx,starr
elkhart,tx,anderson
elm_creek,tx,maverick
elmendorf,tx,bexar
elmo,tx,kaufman
elsa,tx,hidalgo
emerald_bay,tx,smith
emhouse,tx,navarro
emory,tx,rains
encantada-ranchito-el_calaboz,tx,cameron
enchanted_oaks,tx,henderson
encinal,tx,la_salle
encino,tx,brooks
ennis,tx,ellis
escobares,tx,starr
estelline,tx,hall
eugenio_saenz,tx,starr
euless,tx,tarrant
eureka,tx,navarro
eustace,tx,henderson
evadale,tx,jasper
evant,tx,coryell
everman,tx,tarrant
fabens,tx,el_paso
fabrica,tx,maverick
fair_oaks_ranch,tx,bexar
fairchilds,tx,fort_bend
fairfield,tx,freestone
fairview,tx,collin
falcon_heights,tx,starr
falcon_lake_estates,tx,zapata
falcon_mesa,tx,zapata
falcon_village,tx,starr
falfurrias,tx,brooks
falls_city,tx,karnes
falman,tx,san_patricio
fannett,tx,jefferson
farmers_branch,tx,dallas
farmersville,tx,collin
farwell,tx,parmer
fate,tx,rockwall
fayetteville,tx,fayette
